timestamp,label,raw_A0,raw_A1,raw_A2,raw_A3,raw_A4,raw_D7,raw_D8,raw_D9,raw_D10,voltage_A0,voltage_A1,voltage_A2,voltage_A3,voltage_A4,voltage_D7,voltage_D8,voltage_D9,voltage_D10
2026-04-14 10:36:24,A,4095.000,3867.000,2728.000,2471.000,2168.000,270.000,0.000,141.000,72.000,3.300000,3.116264,2.198388,1.991282,1.747106,0.217582,0.000000,0.113626,0.058022
2026-04-14 10:36:28,B,4095.000,4095.000,4095.000,4095.000,4095.000,1008.000,103.000,950.000,884.000,3.300000,3.300000,3.300000,3.300000,3.300000,0.812308,0.083004,0.765568,0.712381
2026-04-14 10:36:32,C,4095.000,4095.000,4095.000,4095.000,4095.000,774.000,21.000,394.000,456.000,3.300000,3.300000,3.300000,3.300000,3.300000,0.623736,0.016923,0.317509,0.367473
2026-04-14 10:36:37,D,4064.000,4095.000,2999.000,3950.000,4095.000,521.000,264.000,249.000,119.000,3.275018,3.300000,2.416777,3.183150,3.300000,0.419853,0.212747,0.200659,0.095897
2026-04-14 10:36:41,E,2068.000,4095.000,3602.000,4095.000,4095.000,767.000,0.000,217.000,175.000,1.666520,3.300000,2.902711,3.300000,3.300000,0.618095,0.000000,0.174872,0.141026
2026-04-14 11:07:27,F,4095.000,3197.000,4095.000,4095.000,3996.000,531.000,161.000,1978.000,1573.000,3.300000,2.576337,3.300000,3.300000,3.220220,0.427912,0.129744,1.593993,1.267619
2026-04-14 10:36:56,G,4095.000,4095.000,1523.000,1123.000,2841.000,1368.000,272.000,223.000,85.000,3.300000,3.300000,1.227326,0.904982,2.289451,1.102418,0.219194,0.179707,0.068498
2026-04-14 10:37:02,H,3144.000,4095.000,4095.000,3191.000,2981.000,785.000,96.000,1819.000,292.000,2.533626,3.300000,3.300000,2.571502,2.402271,0.632601,0.077363,1.465861,0.235311
2026-04-14 10:37:11,I,4095.000,4095.000,3044.000,3993.000,4095.000,315.000,0.000,344.000,973.000,3.300000,3.300000,2.453040,3.217802,3.300000,0.253846,0.000000,0.277216,0.784103
2026-04-14 10:37:18,J,3719.000,4095.000,3123.000,4095.000,4095.000,181.000,0.000,313.000,1225.000,2.996996,3.300000,2.516703,3.300000,3.300000,0.145861,0.000000,0.252234,0.987179
2026-04-14 10:37:55,K,4095.000,4095.000,4095.000,4095.000,3524.000,831.000,204.000,2163.000,240.000,3.300000,3.300000,3.300000,3.300000,2.839853,0.669670,0.164396,1.743077,0.193407
2026-04-14 10:38:02,L,4095.000,4095.000,4055.000,3047.000,3816.000,1272.000,205.000,753.000,282.000,3.300000,3.300000,3.267766,2.455458,3.075165,1.025055,0.165201,0.606813,0.227253
2026-04-14 10:38:14,M,2426.000,4095.000,3787.000,4095.000,4095.000,87.000,0.000,104.000,304.000,1.955018,3.300000,3.051795,3.300000,3.300000,0.070110,0.000000,0.083810,0.244982
2026-04-14 10:38:20,N,3869.000,4095.000,4095.000,3494.000,3268.000,101.000,0.000,99.000,300.000,3.117875,3.300000,3.300000,2.815678,2.633553,0.081392,0.000000,0.079780,0.241758
2026-04-14 10:38:24,O,4095.000,4095.000,3757.000,3996.000,4095.000,1191.000,26.000,302.000,335.000,3.300000,3.300000,3.027619,3.220220,3.300000,0.959780,0.020952,0.243370,0.269963
2026-04-14 10:38:29,P,4095.000,4095.000,4095.000,3454.000,1822.000,243.000,49.000,885.000,245.000,3.300000,3.300000,3.300000,2.783443,1.468278,0.195824,0.039487,0.713187,0.197436
2026-04-14 10:38:37,R,4095.000,4095.000,4095.000,4095.000,3256.000,315.000,87.000,1388.000,103.000,3.300000,3.300000,3.300000,3.300000,2.623883,0.253846,0.070110,1.118535,0.083004
2026-04-14 10:38:41,S,3162.000,4095.000,3527.000,966.000,2195.000,359.000,3.000,124.000,127.000,2.548132,3.300000,2.842271,0.778462,1.768864,0.289304,0.002418,0.099927,0.102344
2026-04-14 10:38:46,T,4095.000,4095.000,3161.000,2523.000,2804.000,2.000,301.000,157.000,123.000,3.300000,3.300000,2.547326,2.033187,2.259634,0.001612,0.242564,0.126520,0.099121
2026-04-14 10:38:51,U,4095.000,4095.000,4095.000,4095.000,3063.000,167.000,45.000,1752.000,50.000,3.300000,3.300000,3.300000,3.300000,2.468352,0.134579,0.036264,1.411868,0.040293
2026-04-14 10:38:56,V,4095.000,4095.000,4095.000,3367.000,1559.000,295.000,413.000,1581.000,71.000,3.300000,3.300000,3.300000,2.713333,1.256337,0.237729,0.332821,1.274066,0.057216
2026-04-14 10:39:00,W,4095.000,4095.000,4095.000,4095.000,2417.000,170.000,306.000,1563.000,1089.000,3.300000,3.300000,3.300000,3.300000,1.947766,0.136996,0.246593,1.259560,0.877582
2026-04-14 10:39:08,X,3471.000,4095.000,1553.000,2409.000,4095.000,244.000,5.000,310.000,181.000,2.797143,3.300000,1.251502,1.941319,3.300000,0.196630,0.004029,0.249817,0.145861
2026-04-14 10:39:13,Y,4095.000,3992.000,3027.000,4087.000,4095.000,887.000,84.000,235.000,995.000,3.300000,3.216996,2.439341,3.293553,3.300000,0.714799,0.067692,0.189377,0.801832
2026-04-14 10:39:18,Z,2215.000,4095.000,4095.000,3539.000,4095.000,169.000,269.000,492.000,636.000,1.784982,3.300000,3.300000,2.851941,3.300000,0.136190,0.216777,0.396484,0.512527
