timestamp,label,raw_A0,raw_A1,raw_A2,raw_A3,raw_A4,raw_D7,raw_D8,raw_D9,raw_D10,voltage_A0,voltage_A1,voltage_A2,voltage_A3,voltage_A4,voltage_D7,voltage_D8,voltage_D9,voltage_D10
2026-04-09 18:51:16,A,4095.000,1777.000,1465.000,3931.000,3254.000,637.000,0.000,539.000,369.000,3.300000,1.432015,1.180586,3.167839,2.622271,0.513333,0.000000,0.434359,0.297363
2026-04-09 18:51:20,B,4095.000,4095.000,4095.000,4095.000,4095.000,1195.000,983.000,2393.000,2332.000,3.300000,3.300000,3.300000,3.300000,3.300000,0.963004,0.792161,1.928425,1.879267
2026-04-09 18:51:24,C,4095.000,4095.000,2762.000,4095.000,4095.000,1189.000,73.000,1784.000,1309.000,3.300000,3.300000,2.225788,3.300000,3.300000,0.958168,0.058828,1.437656,1.054872
2026-04-09 18:51:28,D,4095.000,4095.000,2821.000,4095.000,4095.000,569.000,1264.000,1160.000,800.000,3.300000,3.300000,2.273333,3.300000,3.300000,0.458535,1.018608,0.934799,0.644689
2026-04-09 18:51:32,E,756.000,2944.000,2928.000,4093.000,4095.000,914.000,0.000,729.000,380.000,0.609231,2.372454,2.359560,3.298388,3.300000,0.736557,0.000000,0.587473,0.306227
2026-04-09 18:51:36,F,2602.000,4095.000,4095.000,4095.000,4095.000,791.000,1931.000,3119.000,3491.000,2.096850,3.300000,3.300000,3.300000,3.300000,0.637436,1.556117,2.513480,2.813260
2026-04-09 18:51:41,G,4095.000,4095.000,3920.000,3371.000,3578.000,995.000,1370.000,941.000,293.000,3.300000,3.300000,3.158974,2.716557,2.883370,0.801832,1.104029,0.758315,0.236117
2026-04-09 18:51:49,H,1672.000,4095.000,4095.000,3439.000,4095.000,346.000,611.000,3530.000,495.000,1.347399,3.300000,3.300000,2.771355,3.300000,0.278828,0.492381,2.844689,0.398901
2026-04-09 18:51:51,I,3223.000,3963.000,4032.000,4024.000,4095.000,184.000,50.000,1091.000,1916.000,2.597289,3.193626,3.249231,3.242784,3.300000,0.148278,0.040293,0.879194,1.544029
2026-04-09 18:51:56,J,4095.000,4095.000,3404.000,3993.000,4095.000,617.000,6.000,519.000,1401.000,3.300000,3.300000,2.743150,3.217802,3.300000,0.497216,0.004835,0.418242,1.129011
2026-04-09 18:52:06,K,4095.000,4095.000,4095.000,2981.000,4095.000,802.000,1253.000,3019.000,299.000,3.300000,3.300000,3.300000,2.402271,3.300000,0.646300,1.009744,2.432894,0.240952
2026-04-09 18:52:08,L,4095.000,4095.000,3901.000,3561.000,3985.000,1141.000,2363.000,316.000,195.000,3.300000,3.300000,3.143663,2.869670,3.211355,0.919487,1.904249,0.254652,0.157143
2026-04-09 18:52:13,M,857.000,4095.000,2638.000,3540.000,4095.000,215.000,0.000,104.000,373.000,0.690623,3.300000,2.125861,2.852747,3.300000,0.173260,0.000000,0.083810,0.300586
2026-04-09 18:52:19,N,1600.000,4095.000,2983.000,3872.000,4095.000,0.000,121.000,1767.000,209.000,1.289377,3.300000,2.403883,3.120293,3.300000,0.000000,0.097509,1.423956,0.168425
2026-04-09 18:52:23,O,4095.000,4095.000,4095.000,4095.000,4095.000,983.000,104.000,1900.000,1595.000,3.300000,3.300000,3.300000,3.300000,3.300000,0.792161,0.083810,1.531136,1.285348
2026-04-09 18:52:30,P,995.000,4095.000,4095.000,3248.000,4095.000,203.000,1359.000,2368.000,715.000,0.801832,3.300000,3.300000,2.617436,3.300000,0.163590,1.095165,1.908278,0.576190
2026-04-09 18:52:34,R,4095.000,4095.000,4095.000,3945.000,4095.000,1069.000,757.000,1269.000,1193.000,3.300000,3.300000,3.300000,3.179121,3.300000,0.861465,0.610037,1.022637,0.961392
2026-04-09 18:52:38,S,583.000,2740.000,1972.000,3368.000,4095.000,604.000,41.000,417.000,362.000,0.469817,2.208059,1.589158,2.714139,3.300000,0.486740,0.033040,0.336044,0.291722
2026-04-09 18:52:44,T,4095.000,4095.000,2656.000,3631.000,4095.000,105.000,0.000,659.000,259.000,3.300000,3.300000,2.140366,2.926081,3.300000,0.084615,0.000000,0.531062,0.208718
2026-04-09 18:52:49,U,4095.000,4095.000,4095.000,3910.000,4095.000,399.000,665.000,3123.000,303.000,3.300000,3.300000,3.300000,3.150916,3.300000,0.321538,0.535897,2.516703,0.244176
2026-04-09 18:52:55,V,3213.000,4095.000,4095.000,3819.000,4095.000,339.000,1781.000,2795.000,406.000,2.589231,3.300000,3.300000,3.077582,3.300000,0.273187,1.435238,2.252381,0.327179
2026-04-09 18:52:58,W,2557.000,4095.000,4095.000,4095.000,4095.000,323.000,2148.000,2959.000,3550.000,2.060586,3.300000,3.300000,3.300000,3.300000,0.260293,1.730989,2.384542,2.860806
2026-04-09 18:53:02,X,1161.000,4095.000,2400.000,3290.000,4095.000,380.000,844.000,538.000,251.000,0.935604,3.300000,1.934066,2.651282,3.300000,0.306227,0.680147,0.433553,0.202271
2026-04-09 18:53:06,Y,4095.000,2784.000,2621.000,4095.000,4095.000,939.000,64.000,1809.000,2773.000,3.300000,2.243516,2.112161,3.300000,3.300000,0.756703,0.051575,1.457802,2.234652
2026-04-09 18:53:10,Z,593.000,4095.000,2082.000,4095.000,4095.000,0.000,1871.000,551.000,351.000,0.477875,3.300000,1.677802,3.300000,3.300000,0.000000,1.507766,0.444029,0.282857
