timestamp,label,raw_A0,raw_A1,raw_A2,raw_A3,raw_A4,raw_D7,raw_D8,raw_D9,raw_D10,voltage_A0,voltage_A1,voltage_A2,voltage_A3,voltage_A4,voltage_D7,voltage_D8,voltage_D9,voltage_D10
2026-04-14 10:42:58,B,3290.000,4095.000,4095.000,4095.000,4095.000,816.000,119.000,1495.000,931.000,2.651282,3.300000,3.300000,3.300000,3.300000,0.657582,0.095897,1.204762,0.750256
2026-04-14 10:43:03,C,2424.000,4095.000,4095.000,4095.000,4095.000,433.000,451.000,703.000,742.000,1.953407,3.300000,3.300000,3.300000,3.300000,0.348938,0.363443,0.566520,0.597949
2026-04-14 10:43:09,D,4095.000,4095.000,3261.000,3929.000,4095.000,337.000,375.000,697.000,157.000,3.300000,3.300000,2.627912,3.166227,3.300000,0.271575,0.302198,0.561685,0.126520
2026-04-14 10:43:18,E,4056.000,4095.000,4000.000,4095.000,4095.000,676.000,345.000,149.000,203.000,3.268571,3.300000,3.223443,3.300000,3.300000,0.544762,0.278022,0.120073,0.163590
2026-04-14 10:43:28,F,3687.000,4095.000,4095.000,4095.000,4095.000,588.000,308.000,1623.000,1108.000,2.971209,3.300000,3.300000,3.300000,3.300000,0.473846,0.248205,1.307912,0.892894
2026-04-14 10:43:36,G,4095.000,4095.000,3435.000,1304.000,1752.000,805.000,256.000,283.000,111.000,3.300000,3.300000,2.768132,1.050842,1.411868,0.648718,0.206300,0.228059,0.089451
2026-04-14 10:43:47,H,2821.000,4095.000,4095.000,360.000,1196.000,713.000,114.000,1869.000,98.000,2.273333,3.300000,3.300000,0.290110,0.963810,0.574579,0.091868,1.506154,0.078974
2026-04-14 10:43:52,I,4095.000,2313.000,2431.000,3857.000,4095.000,245.000,90.000,205.000,498.000,3.300000,1.863956,1.959048,3.108205,3.300000,0.197436,0.072527,0.165201,0.401319
2026-04-14 10:43:56,J,2408.000,2583.000,1901.000,4095.000,4095.000,137.000,1969.000,328.000,619.000,1.940513,2.081538,1.531941,3.300000,3.300000,0.110403,1.586740,0.264322,0.498828
2026-04-14 10:44:02,K,4095.000,4095.000,4095.000,3537.000,1707.000,248.000,224.000,1883.000,117.000,3.300000,3.300000,3.300000,2.850330,1.375604,0.199853,0.180513,1.517436,0.094286
2026-04-14 10:44:08,L,4095.000,4095.000,3352.000,3453.000,2219.000,1096.000,315.000,878.000,743.000,3.300000,3.300000,2.701245,2.782637,1.788205,0.883223,0.253846,0.707546,0.598755
2026-04-14 10:44:13,M,893.000,4095.000,4095.000,2519.000,2501.000,69.000,8.000,80.000,57.000,0.719634,3.300000,3.300000,2.029963,2.015458,0.055604,0.006447,0.064469,0.045934
2026-04-14 10:44:19,N,3872.000,4095.000,4095.000,2466.000,1976.000,200.000,0.000,99.000,191.000,3.120293,3.300000,3.300000,1.987253,1.592381,0.161172,0.000000,0.079780,0.153919
2026-04-14 10:44:26,O,3659.000,3619.000,3719.000,3081.000,3695.000,517.000,44.000,155.000,184.000,2.948645,2.916410,2.996996,2.482857,2.977656,0.416630,0.035458,0.124908,0.148278
2026-04-14 10:44:38,P,3898.000,4095.000,4095.000,42.000,952.000,185.000,25.000,1873.000,102.000,3.141245,3.300000,3.300000,0.033846,0.767179,0.149084,0.020147,1.509377,0.082198
2026-04-14 10:44:45,R,3702.000,4095.000,4095.000,317.000,2539.000,249.000,197.000,498.000,295.000,2.983297,3.300000,3.300000,0.255458,2.046081,0.200659,0.158755,0.401319,0.237729
2026-04-14 10:44:51,S,2526.000,2985.000,2824.000,999.000,1965.000,487.000,17.000,140.000,147.000,2.035604,2.405495,2.275751,0.805055,1.583516,0.392454,0.013700,0.112821,0.118462
2026-04-14 10:44:55,T,4095.000,4095.000,3816.000,2112.000,2752.000,79.000,0.000,88.000,157.000,3.300000,3.300000,3.075165,1.701978,2.217729,0.063663,0.000000,0.070916,0.126520
2026-04-14 10:45:00,U,3108.000,4095.000,4095.000,2351.000,2848.000,169.000,272.000,1596.000,117.000,2.504615,3.300000,3.300000,1.894579,2.295092,0.136190,0.219194,1.286154,0.094286
2026-04-14 10:45:10,W,3999.000,4095.000,4095.000,4095.000,2757.000,127.000,299.000,1639.000,1312.000,3.222637,3.300000,3.300000,3.300000,2.221758,0.102344,0.240952,1.320806,1.057289
2026-04-14 10:45:17,X,3763.000,4095.000,3095.000,664.000,2917.000,115.000,87.000,83.000,54.000,3.032454,3.300000,2.494139,0.535092,2.350696,0.092674,0.070110,0.066886,0.043516
2026-04-14 10:45:23,Y,4095.000,2079.000,3545.000,4095.000,4095.000,759.000,0.000,163.000,944.000,3.300000,1.675385,2.856777,3.300000,3.300000,0.611648,0.000000,0.131355,0.760733
2026-04-14 10:45:27,Z,3713.000,4095.000,4095.000,3556.000,1963.000,126.000,432.000,304.000,212.000,2.992161,3.300000,3.300000,2.865641,1.581905,0.101538,0.348132,0.244982,0.170842
