timestamp,label,raw_A0,raw_A1,raw_A2,raw_A3,raw_A4,raw_D7,raw_D8,raw_D9,raw_D10,voltage_A0,voltage_A1,voltage_A2,voltage_A3,voltage_A4,voltage_D7,voltage_D8,voltage_D9,voltage_D10
2026-04-14 10:51:39,A,4095.000,3721.000,2185.000,230.000,2591.000,247.000,0.000,183.000,142.000,3.300000,2.998608,1.760806,0.185348,2.087985,0.199048,0.000000,0.147473,0.114432
2026-04-14 10:52:11,A,4095.000,2905.000,1112.000,387.000,3408.000,231.000,0.000,171.000,142.000,3.300000,2.341026,0.896117,0.311868,2.746374,0.186154,0.000000,0.137802,0.114432
2026-04-14 10:52:17,B,4095.000,4095.000,4095.000,4095.000,4095.000,904.000,177.000,1818.000,1299.000,3.300000,3.300000,3.300000,3.300000,3.300000,0.728498,0.142637,1.465055,1.046813
2026-04-14 10:52:25,C,3453.000,4095.000,3827.000,4095.000,4095.000,1064.000,107.000,1227.000,889.000,2.782637,3.300000,3.084029,3.300000,3.300000,0.857436,0.086227,0.988791,0.716410
2026-04-14 10:52:32,D,4095.000,4095.000,4095.000,4088.000,4095.000,296.000,248.000,860.000,436.000,3.300000,3.300000,3.300000,3.294359,3.300000,0.238535,0.199853,0.693040,0.351355
2026-04-14 10:52:36,E,1555.000,3655.000,2311.000,2444.000,4075.000,794.000,4.000,238.000,164.000,1.253114,2.945421,1.862344,1.969524,3.283883,0.639853,0.003223,0.191795,0.132161
2026-04-14 11:30:10,F,3193.000,3753.000,4095.000,4095.000,4095.000,285.000,132.000,1773.000,1171.000,2.573114,3.024396,3.300000,3.300000,3.300000,0.229670,0.106374,1.428791,0.943663
2026-04-14 10:52:44,G,4095.000,4095.000,2599.000,399.000,1616.000,1215.000,357.000,285.000,155.000,3.300000,3.300000,2.094432,0.321538,1.302271,0.979121,0.287692,0.229670,0.124908
2026-04-14 10:52:49,H,2768.000,4095.000,4095.000,2824.000,2947.000,303.000,147.000,2071.000,184.000,2.230623,3.300000,3.300000,2.275751,2.374872,0.244176,0.118462,1.668938,0.148278
2026-04-14 10:52:53,I,4095.000,4095.000,3936.000,2471.000,4095.000,261.000,6.000,603.000,724.000,3.300000,3.300000,3.171868,1.991282,3.300000,0.210330,0.004835,0.485934,0.583443
2026-04-14 10:52:56,J,4095.000,4095.000,3964.000,2597.000,4095.000,303.000,39.000,713.000,844.000,3.300000,3.300000,3.194432,2.092821,3.300000,0.244176,0.031429,0.574579,0.680147
2026-04-14 10:53:05,K,4095.000,4095.000,4095.000,3161.000,2698.000,917.000,217.000,1763.000,503.000,3.300000,3.300000,3.300000,2.547326,2.174212,0.738974,0.174872,1.420733,0.405348
2026-04-14 10:53:20,L,4095.000,4095.000,3547.000,2356.000,2831.000,1191.000,314.000,496.000,275.000,3.300000,3.300000,2.858388,1.898608,2.281392,0.959780,0.253040,0.399707,0.221612
2026-04-14 10:53:26,M,574.000,967.000,462.000,246.000,1756.000,697.000,17.000,175.000,139.000,0.462564,0.779267,0.372308,0.198242,1.415092,0.561685,0.013700,0.141026,0.112015
2026-04-14 10:53:32,N,3715.000,4095.000,4095.000,1591.000,2265.000,436.000,33.000,248.000,231.000,2.993773,3.300000,3.300000,1.282125,1.825275,0.351355,0.026593,0.199853,0.186154
2026-04-14 10:53:36,O,4095.000,4095.000,4095.000,4095.000,4095.000,1107.000,109.000,1083.000,619.000,3.300000,3.300000,3.300000,3.300000,3.300000,0.892088,0.087839,0.872747,0.498828
2026-04-14 10:53:41,P,4095.000,4095.000,4095.000,2112.000,3727.000,1083.000,271.000,1926.000,308.000,3.300000,3.300000,3.300000,1.701978,3.003443,0.872747,0.218388,1.552088,0.248205
2026-04-14 10:53:49,R,4095.000,4095.000,4095.000,4095.000,3802.000,374.000,192.000,811.000,233.000,3.300000,3.300000,3.300000,3.300000,3.063883,0.301392,0.154725,0.653553,0.187766
2026-04-14 10:53:52,S,2821.000,4095.000,1016.000,2459.000,3419.000,804.000,105.000,169.000,169.000,2.273333,3.300000,0.818755,1.981612,2.755238,0.647912,0.084615,0.136190,0.136190
2026-04-14 10:53:55,T,4095.000,4095.000,2930.000,3882.000,4095.000,192.000,149.000,187.000,188.000,3.300000,3.300000,2.361172,3.128352,3.300000,0.154725,0.120073,0.150696,0.151502
2026-04-14 10:53:59,U,3504.000,4095.000,4095.000,4095.000,2554.000,279.000,146.000,1918.000,134.000,2.823736,3.300000,3.300000,3.300000,2.058168,0.224835,0.117656,1.545641,0.107985
2026-04-14 10:54:05,V,4095.000,4095.000,4095.000,3797.000,3024.000,287.000,704.000,1728.000,277.000,3.300000,3.300000,3.300000,3.059853,2.436923,0.231282,0.567326,1.392527,0.223223
2026-04-14 10:54:09,W,3979.000,4095.000,4095.000,4095.000,3341.000,412.000,359.000,1775.000,1689.000,3.206520,3.300000,3.300000,3.300000,2.692381,0.332015,0.289304,1.430403,1.361099
2026-04-14 10:54:13,X,1825.000,4095.000,1675.000,395.000,2106.000,331.000,169.000,173.000,187.000,1.470696,3.300000,1.349817,0.318315,1.697143,0.266740,0.136190,0.139414,0.150696
2026-04-14 10:54:18,Y,4095.000,4095.000,3475.000,2641.000,4095.000,1152.000,6.000,541.000,855.000,3.300000,3.300000,2.800366,2.128278,3.300000,0.928352,0.004835,0.435971,0.689011
2026-04-14 10:54:23,Z,3800.000,4095.000,3615.000,1084.000,2353.000,285.000,328.000,268.000,183.000,3.062271,3.300000,2.913187,0.873553,1.896190,0.229670,0.264322,0.215971,0.147473
