timestamp,label,raw_A0,raw_A1,raw_A2,raw_A3,raw_A4,raw_D7,raw_D8,raw_D9,raw_D10,voltage_A0,voltage_A1,voltage_A2,voltage_A3,voltage_A4,voltage_D7,voltage_D8,voltage_D9,voltage_D10
2026-04-09 18:53:35,A,4095.000,2806.000,2643.000,4095.000,4095.000,825.000,0.000,257.000,117.000,3.300000,2.261245,2.129890,3.300000,3.300000,0.664835,0.000000,0.207106,0.094286
2026-04-09 18:53:39,B,4095.000,4095.000,4095.000,4095.000,4095.000,857.000,669.000,2854.000,3556.000,3.300000,3.300000,3.300000,3.300000,3.300000,0.690623,0.539121,2.299927,2.865641
2026-04-09 18:54:04,C,4001.000,4095.000,2936.000,4095.000,4095.000,801.000,87.000,1384.000,1194.000,3.224249,3.300000,2.366007,3.300000,3.300000,0.645495,0.070110,1.115311,0.962198
2026-04-09 18:54:09,D,4095.000,4095.000,3991.000,4095.000,4095.000,166.000,1145.000,1175.000,567.000,3.300000,3.300000,3.216190,3.300000,3.300000,0.133773,0.922711,0.946886,0.456923
2026-04-09 18:54:12,E,301.000,3557.000,1891.000,4095.000,4095.000,441.000,4.000,1081.000,389.000,0.242564,2.866447,1.523883,3.300000,3.300000,0.355385,0.003223,0.871136,0.313480
2026-04-09 18:54:15,F,3061.000,4095.000,4095.000,4095.000,4095.000,712.000,2416.000,3310.000,3224.000,2.466740,3.300000,3.300000,3.300000,3.300000,0.573773,1.946960,2.667399,2.598095
2026-04-09 18:54:22,G,4095.000,4095.000,2937.000,4077.000,4095.000,951.000,1265.000,301.000,213.000,3.300000,3.300000,2.366813,3.285495,3.300000,0.766374,1.019414,0.242564,0.171648
2026-04-09 18:54:26,H,739.000,4095.000,4095.000,3997.000,4095.000,313.000,747.000,3406.000,207.000,0.595531,3.300000,3.300000,3.221026,3.300000,0.252234,0.601978,2.744762,0.166813
2026-04-09 18:54:30,I,1751.000,4095.000,3282.000,3921.000,4095.000,223.000,9.000,531.000,1139.000,1.411062,3.300000,2.644835,3.159780,3.300000,0.179707,0.007253,0.427912,0.917875
2026-04-09 18:54:36,J,4095.000,4095.000,3723.000,4009.000,4095.000,692.000,28.000,339.000,887.000,3.300000,3.300000,3.000220,3.230696,3.300000,0.557656,0.022564,0.273187,0.714799
2026-04-09 18:54:51,K,4095.000,4095.000,4095.000,4095.000,4095.000,870.000,1114.000,2984.000,811.000,3.300000,3.300000,3.300000,3.300000,3.300000,0.701099,0.897729,2.404689,0.653553
2026-04-09 18:54:55,L,4095.000,4095.000,4095.000,4095.000,4095.000,1159.000,1352.000,268.000,390.000,3.300000,3.300000,3.300000,3.300000,3.300000,0.933993,1.089524,0.215971,0.314286
2026-04-09 18:54:59,M,1785.000,4095.000,2307.000,4095.000,4095.000,176.000,0.000,141.000,135.000,1.438462,3.300000,1.859121,3.300000,3.300000,0.141832,0.000000,0.113626,0.108791
2026-04-09 18:55:05,N,2472.000,4095.000,4095.000,4095.000,4095.000,607.000,201.000,1149.000,197.000,1.992088,3.300000,3.300000,3.300000,3.300000,0.489158,0.161978,0.925934,0.158755
2026-04-09 18:55:08,O,4095.000,4095.000,4095.000,4095.000,4095.000,883.000,181.000,1392.000,717.000,3.300000,3.300000,3.300000,3.300000,3.300000,0.711575,0.145861,1.121758,0.577802
2026-04-09 18:55:14,P,4061.000,4095.000,4095.000,4095.000,4095.000,814.000,1737.000,1901.000,553.000,3.272601,3.300000,3.300000,3.300000,3.300000,0.655971,1.399780,1.531941,0.445641
2026-04-09 18:55:30,R,3887.000,4095.000,4095.000,4095.000,4095.000,0.000,843.000,852.000,281.000,3.132381,3.300000,3.300000,3.300000,3.300000,0.000000,0.679341,0.686593,0.226447
2026-04-09 18:55:39,S,506.000,2977.000,2649.000,4095.000,4095.000,467.000,0.000,204.000,99.000,0.407766,2.399048,2.134725,3.300000,3.300000,0.376337,0.000000,0.164396,0.079780
2026-04-09 18:55:48,T,4095.000,4095.000,2809.000,4095.000,4095.000,51.000,0.000,208.000,186.000,3.300000,3.300000,2.263663,3.300000,3.300000,0.041099,0.000000,0.167619,0.149890
2026-04-09 18:55:51,U,4095.000,4095.000,4095.000,4095.000,4095.000,407.000,663.000,3756.000,128.000,3.300000,3.300000,3.300000,3.300000,3.300000,0.327985,0.534286,3.026813,0.103150
2026-04-09 18:55:55,V,3387.000,4095.000,4095.000,4095.000,4095.000,79.000,1543.000,3079.000,103.000,2.729451,3.300000,3.300000,3.300000,3.300000,0.063663,1.243443,2.481245,0.083004
2026-04-09 18:55:58,W,2960.000,4095.000,4095.000,4095.000,4095.000,155.000,2549.000,2874.000,3604.000,2.385348,3.300000,3.300000,3.300000,3.300000,0.124908,2.054139,2.316044,2.904322
2026-04-09 18:56:02,X,3508.000,4095.000,3184.000,4095.000,4095.000,416.000,846.000,460.000,208.000,2.826960,3.300000,2.565861,3.300000,3.300000,0.335238,0.681758,0.370696,0.167619
2026-04-09 18:56:09,Y,4095.000,2403.000,4063.000,4095.000,4095.000,949.000,2.000,279.000,1639.000,3.300000,1.936484,3.274212,3.300000,3.300000,0.764762,0.001612,0.224835,1.320806
2026-04-09 18:56:12,Z,744.000,4095.000,2301.000,4095.000,4023.000,141.000,1899.000,201.000,119.000,0.599560,3.300000,1.854286,3.300000,3.241978,0.113626,1.530330,0.161978,0.095897
