timestamp,label,raw_A0,raw_A1,raw_A2,raw_A3,raw_A4,raw_D7,raw_D8,raw_D9,raw_D10,voltage_A0,voltage_A1,voltage_A2,voltage_A3,voltage_A4,voltage_D7,voltage_D8,voltage_D9,voltage_D10
2026-04-14 11:06:41,A,4095.000,663.000,745.000,443.000,904.000,279.000,0.000,380.000,180.000,3.300000,0.534286,0.600366,0.356996,0.728498,0.224835,0.000000,0.306227,0.145055
2026-04-14 11:06:47,B,4095.000,4095.000,4095.000,4095.000,4095.000,800.000,80.000,1392.000,867.000,3.300000,3.300000,3.300000,3.300000,3.300000,0.644689,0.064469,1.121758,0.698681
2026-04-14 11:06:53,C,2235.000,4095.000,2191.000,2063.000,2719.000,944.000,28.000,636.000,404.000,1.801099,3.300000,1.765641,1.662491,2.191136,0.760733,0.022564,0.512527,0.325568
2026-04-14 11:07:09,D,4095.000,4095.000,876.000,3764.000,3271.000,348.000,167.000,812.000,235.000,3.300000,3.300000,0.705934,3.033260,2.635971,0.280440,0.134579,0.654359,0.189377
2026-04-14 11:07:15,E,3613.000,4095.000,2267.000,2815.000,3519.000,549.000,11.000,237.000,176.000,2.911575,3.300000,1.826886,2.268498,2.835824,0.442418,0.008864,0.190989,0.141832
2026-04-14 11:07:27,F,4095.000,3197.000,4095.000,4095.000,3996.000,531.000,161.000,1978.000,1573.000,3.300000,2.576337,3.300000,3.300000,3.220220,0.427912,0.129744,1.593993,1.267619
2026-04-14 11:07:37,G,4095.000,4095.000,1422.000,999.000,1935.000,357.000,134.000,296.000,169.000,3.300000,3.300000,1.145934,0.805055,1.559341,0.287692,0.107985,0.238535,0.136190
2026-04-14 11:07:45,H,4095.000,4095.000,4095.000,2303.000,2534.000,423.000,77.000,1419.000,263.000,3.300000,3.300000,3.300000,1.855897,2.042051,0.340879,0.062051,1.143516,0.211941
2026-04-14 11:07:57,I,4095.000,4095.000,4095.000,2739.000,4095.000,109.000,4095.000,334.000,602.000,3.300000,3.300000,3.300000,2.207253,3.300000,0.087839,3.300000,0.269158,0.485128
2026-04-14 11:08:17,J,4095.000,1240.000,2291.000,1283.000,4095.000,120.000,0.000,156.000,527.000,3.300000,0.999267,1.846227,1.033919,3.300000,0.096703,0.000000,0.125714,0.424689
2026-04-14 11:08:48,K,4095.000,4095.000,4095.000,3497.000,3300.000,183.000,248.000,1712.000,285.000,3.300000,3.300000,3.300000,2.818095,2.659341,0.147473,0.199853,1.379634,0.229670
2026-04-14 11:08:56,L,4095.000,4095.000,4095.000,4095.000,4095.000,773.000,364.000,614.000,192.000,3.300000,3.300000,3.300000,3.300000,3.300000,0.622930,0.293333,0.494799,0.154725
2026-04-14 11:09:11,M,1790.000,4095.000,4095.000,1467.000,2541.000,0.000,14.000,120.000,201.000,1.442491,3.300000,3.300000,1.182198,2.047692,0.000000,0.011282,0.096703,0.161978
2026-04-14 11:09:20,N,2132.000,4095.000,4095.000,3844.000,2359.000,0.000,0.000,199.000,294.000,1.718095,3.300000,3.300000,3.097729,1.901026,0.000000,0.000000,0.160366,0.236923
2026-04-14 11:09:33,O,1581.000,1339.000,1939.000,348.000,1987.000,491.000,13.000,192.000,187.000,1.274066,1.079048,1.562564,0.280440,1.601245,0.395678,0.010476,0.154725,0.150696
2026-04-14 11:09:45,P,4095.000,4095.000,4095.000,1621.000,2466.000,147.000,22.000,2169.000,224.000,3.300000,3.300000,3.300000,1.306300,1.987253,0.118462,0.017729,1.747912,0.180513
2026-04-14 11:09:57,R,2797.000,4095.000,4095.000,1529.000,1925.000,198.000,179.000,490.000,133.000,2.253993,3.300000,3.300000,1.232161,1.551282,0.159560,0.144249,0.394872,0.107179
2026-04-14 11:10:08,S,2072.000,2324.000,2476.000,2542.000,2856.000,163.000,1240.000,96.000,104.000,1.669744,1.872821,1.995311,2.048498,2.301538,0.131355,0.999267,0.077363,0.083810
2026-04-14 11:10:19,T,4095.000,4095.000,2931.000,4051.000,3623.000,89.000,0.000,257.000,128.000,3.300000,3.300000,2.361978,3.264542,2.919634,0.071722,0.000000,0.207106,0.103150
2026-04-14 11:10:25,U,4095.000,4095.000,4095.000,3727.000,4095.000,288.000,53.000,2577.000,249.000,3.300000,3.300000,3.300000,3.003443,3.300000,0.232088,0.042711,2.076703,0.200659
2026-04-14 11:10:31,V,4095.000,4095.000,4095.000,3658.000,4095.000,231.000,276.000,1883.000,160.000,3.300000,3.300000,3.300000,2.947839,3.300000,0.186154,0.222418,1.517436,0.128938
2026-04-14 11:10:54,W,4095.000,4095.000,4095.000,4095.000,1900.000,149.000,262.000,2271.000,1620.000,3.300000,3.300000,3.300000,3.300000,1.531136,0.120073,0.211136,1.830110,1.305495
2026-04-14 11:11:03,X,4095.000,4095.000,533.000,915.000,2892.000,125.000,3.000,153.000,111.000,3.300000,3.300000,0.429524,0.737363,2.330549,0.100733,0.002418,0.123297,0.089451
2026-04-14 11:11:14,Y,4095.000,2376.000,3751.000,4095.000,4095.000,712.000,16.000,160.000,571.000,3.300000,1.914725,3.022784,3.300000,3.300000,0.573773,0.012894,0.128938,0.460147
2026-04-14 11:11:20,Z,4055.000,4095.000,4038.000,3943.000,2362.000,245.000,476.000,185.000,169.000,3.267766,3.300000,3.254066,3.177509,1.903443,0.197436,0.383590,0.149084,0.136190
