timestamp,label,raw_A0,raw_A1,raw_A2,raw_A3,raw_A4,raw_D7,raw_D8,raw_D9,raw_D10,voltage_A0,voltage_A1,voltage_A2,voltage_A3,voltage_A4,voltage_D7,voltage_D8,voltage_D9,voltage_D10
2026-04-14 11:22:00,A,4095.000,941.000,1015.000,424.000,2551.000,154.000,0.000,148.000,138.000,3.300000,0.758315,0.817949,0.341685,2.055751,0.124103,0.000000,0.119267,0.111209
2026-04-14 11:22:17,B,4095.000,4095.000,4095.000,4095.000,4095.000,360.000,83.000,1415.000,443.000,3.300000,3.300000,3.300000,3.300000,3.300000,0.290110,0.066886,1.140293,0.356996
2026-04-14 11:22:30,C,4095.000,4095.000,3601.000,4095.000,3924.000,228.000,284.000,305.000,364.000,3.300000,3.300000,2.901905,3.300000,3.162198,0.183736,0.228864,0.245788,0.293333
2026-04-14 11:22:42,D,1218.000,4095.000,620.000,1000.000,3661.000,79.000,443.000,321.000,271.000,0.981538,3.300000,0.499634,0.805861,2.950256,0.063663,0.356996,0.258681,0.218388
2026-04-14 11:22:56,E,3050.000,1191.000,696.000,1253.000,2511.000,274.000,2.000,156.000,106.000,2.457875,0.959780,0.560879,1.009744,2.023516,0.220806,0.001612,0.125714,0.085421
2026-04-14 11:23:20,F,3600.000,3198.000,4095.000,4095.000,4095.000,632.000,152.000,1964.000,1509.000,2.901099,2.577143,3.300000,3.300000,3.300000,0.509304,0.122491,1.582711,1.216044
2026-04-14 11:23:56,G,4095.000,4095.000,1165.000,2869.000,4023.000,401.000,337.000,191.000,129.000,3.300000,3.300000,0.938828,2.312015,3.241978,0.323150,0.271575,0.153919,0.103956
2026-04-14 11:24:05,H,4095.000,4095.000,4095.000,3335.000,4095.000,554.000,177.000,1653.000,169.000,3.300000,3.300000,3.300000,2.687546,3.300000,0.446447,0.142637,1.332088,0.136190
2026-04-14 11:24:20,I,4095.000,1489.000,2293.000,909.000,4095.000,134.000,17.000,120.000,271.000,3.300000,1.199927,1.847839,0.732527,3.300000,0.107985,0.013700,0.096703,0.218388
2026-04-14 11:24:39,J,4095.000,2401.000,2816.000,2275.000,3732.000,107.000,52.000,92.000,300.000,3.300000,1.934872,2.269304,1.833333,3.007473,0.086227,0.041905,0.074139,0.241758
2026-04-14 11:25:06,K,4095.000,4095.000,4095.000,4023.000,2915.000,283.000,350.000,1597.000,137.000,3.300000,3.300000,3.300000,3.241978,2.349084,0.228059,0.282051,1.286960,0.110403
2026-04-14 11:25:18,L,4095.000,4095.000,1966.000,293.000,2568.000,634.000,4095.000,273.000,279.000,3.300000,3.300000,1.584322,0.236117,2.069451,0.510916,3.300000,0.220000,0.224835
2026-04-14 11:25:30,M,396.000,4095.000,4095.000,2712.000,4047.000,61.000,16.000,101.000,109.000,0.319121,3.300000,3.300000,2.185495,3.261319,0.049158,0.012894,0.081392,0.087839
2026-04-14 11:25:43,N,2883.000,4095.000,4095.000,3261.000,4095.000,177.000,75.000,109.000,208.000,2.323297,3.300000,3.300000,2.627912,3.300000,0.142637,0.060440,0.087839,0.167619
2026-04-14 11:25:58,O,2736.000,2799.000,3800.000,1915.000,2261.000,314.000,110.000,219.000,254.000,2.204835,2.255604,3.062271,1.543223,1.822051,0.253040,0.088645,0.176484,0.204689
2026-04-14 11:26:20,P,4095.000,4095.000,4095.000,2408.000,2929.000,184.000,173.000,85.000,541.000,3.300000,3.300000,3.300000,1.940513,2.360366,0.148278,0.139414,0.068498,0.435971
2026-04-14 11:26:37,R,3829.000,4095.000,4095.000,2771.000,4095.000,107.000,155.000,620.000,501.000,3.085641,3.300000,3.300000,2.233040,3.300000,0.086227,0.124908,0.499634,0.403736
2026-04-14 11:26:50,S,3867.000,2268.000,2777.000,1551.000,1928.000,237.000,43.000,210.000,108.000,3.116264,1.827692,2.237875,1.249890,1.553700,0.190989,0.034652,0.169231,0.087033
2026-04-14 11:27:07,T,4095.000,4095.000,4095.000,3029.000,3981.000,27.000,0.000,61.000,173.000,3.300000,3.300000,3.300000,2.440952,3.208132,0.021758,0.000000,0.049158,0.139414
2026-04-14 11:27:18,U,4036.000,4095.000,4095.000,840.000,2807.000,85.000,63.000,1708.000,120.000,3.252454,3.300000,3.300000,0.676923,2.262051,0.068498,0.050769,1.376410,0.096703
2026-04-14 11:27:25,V,3300.000,4095.000,4095.000,1812.000,3245.000,160.000,455.000,1456.000,117.000,2.659341,3.300000,3.300000,1.460220,2.615018,0.128938,0.366667,1.173333,0.094286
2026-04-14 11:27:34,W,4095.000,4095.000,4095.000,4095.000,3924.000,168.000,383.000,1861.000,1294.000,3.300000,3.300000,3.300000,3.300000,3.162198,0.135385,0.308645,1.499707,1.042784
2026-04-14 11:27:46,X,4095.000,4016.000,1088.000,2086.000,3336.000,116.000,10.000,157.000,123.000,3.300000,3.236337,0.876777,1.681026,2.688352,0.093480,0.008059,0.126520,0.099121
2026-04-14 11:27:53,Y,4095.000,1425.000,3999.000,4095.000,4095.000,511.000,0.000,138.000,420.000,3.300000,1.148352,3.222637,3.300000,3.300000,0.411795,0.000000,0.111209,0.338462
2026-04-14 11:28:09,Z,2557.000,4095.000,1767.000,1320.000,4095.000,119.000,287.000,184.000,163.000,2.060586,3.300000,1.423956,1.063736,3.300000,0.095897,0.231282,0.148278,0.131355
